world_x,world_y,height,monster_type
5571.8,626.2,783,M01
5585.6,635.2,318,M03
5449.7,630.9,619,M01
5481.4,642.9,876,M01
5475.2,635.2,957,M03
5534.8,645.2,836,M01
5467.8,661.2,83,M01
5559.2,665.5,92,M01
5542.0,685.1,1183,M01
5515.5,701.1,874,M01
5463.0,713.5,43,M01
5444.9,697.2,91,M03
5578.0,714.4,581,M01
5556.8,740.4,415,M01
5441.1,755.0,728,M01
5530.3,762.1,256,M01
5514.6,759.8,536,M02
5568.5,781.9,1217,M01
5518.8,785.3,214,M01
5471.4,789.1,885,M01
5447.8,790.1,761,M01
5467.3,790.1,149,M03
5546.3,801.5,65,M01
5469.0,838.0,1320,M01
5491.4,844.0,978,M01
5513.6,860.7,23,M01
5457.8,865.4,500,M01
5517.9,903.4,74,M01
5462.5,908.9,344,M01
5540.1,916.0,52,M01
5575.2,924.6,155,M01
5518.8,926.0,589,M01
5522.7,932.2,856,M03
5472.3,926.0,357,M01
5498.6,910.3,113,M03
6375.8,935.6,21,M01
6238.1,936.1,101,M01
6221.9,927.5,305,M01
5692.1,1.1,1780,M01
5707.3,17.3,746,M01
5599.7,5.9,49,M01
5622.6,22.6,13,M01
5623.1,8.7,71,M03
5639.1,10.2,747,M01
5653.9,18.3,193,M01
5543.4,15.4,1138,M01
5571.8,24.5,749,M01
5661.3,32.8,1151,M01
5614.5,38.1,93,M01
5605.9,60.5,72,M01
5622.1,40.9,100,M03
5612.1,37.1,92,M05
5636.7,40.5,931,M01
5642.9,59.0,460,M01
5589.5,41.4,111,M01
5555.3,63.1,1163,M01
5536.7,88.4,449,M01
5569.4,68.4,1287,M01
5704.0,74.1,551,M01
5696.3,92.2,505,M01
5703.0,85.5,514,M03
5705.9,92.2,367,M05
5672.7,86.0,574,M01
5639.6,86.5,857,M01
5558.2,94.9,1677,M01
5554.9,120.1,185,M01
5584.2,99.1,1075,M01
5590.9,114.9,482,M03
5627.6,102.5,1743,M01
5640.0,113.5,776,M03
5606.4,119.7,432,M01
5574.2,127.1,967,M01
5665.6,129.0,78,M01
5668.9,147.1,29,M03
5646.2,130.9,395,M01
5632.4,133.3,761,M01
5537.2,144.2,164,M01
5561.1,153.3,26,M01
6338.6,152.8,74,M01
5599.7,153.8,131,M01
5694.9,166.4,5,M01
5580.4,169.8,172,M01
5568.5,186.0,172,M01
5633.8,176.9,51,M01
6333.8,179.8,331,M01
5676.1,180.3,236,M01
5597.8,192.4,225,M01
5610.2,202.9,119,M01
5595.0,207.7,254,M01
5691.1,196.2,175,M01
5539.6,196.7,315,M01
5538.2,216.7,342,M01
5657.5,203.9,207,M01
5674.2,192.0,77,M03
6350.8,238.0,212,M01
6370.3,237.0,34,M01
6275.6,260.7,166,M01
6256.5,274.5,117,M01
6277.0,276.4,14,M02
6262.7,253.0,356,M03
6327.6,269.2,110,M01
6338.1,271.2,25,M03
6334.3,268.8,75,M06
6175.6,294.8,44,M01
6156.6,317.0,483,M01
6264.6,320.8,97,M01
6252.7,329.4,90,M01
6235.3,353.5,202,M01
6148.7,354.9,267,M01
6199.3,355.4,113,M01
6244.8,382.3,134,M01
6221.9,385.7,35,M01
6230.0,400.5,15,M01
6180.9,420.3,20,M01
5955.0,426.0,590,M01
5991.9,435.5,47,M01
6165.6,448.2,8,M01
5954.0,452.9,477,M01
6126.7,462.5,450,M01
6135.3,466.3,340,M02
6147.2,446.3,15,M05
5993.8,473.2,31,M01
5982.9,498.5,155,M03
6179.9,474.7,29,M01
6184.7,469.9,5,M02
6028.4,485.6,145,M01
6117.9,500.2,104,M01
6038.2,504.5,624,M01
5985.3,515.9,237,M01
6001.2,516.9,488,M01
5965.5,526.9,141,M01
6048.2,531.4,495,M01
6031.6,551.5,1328,M01
6046.3,553.9,989,M01
6054.0,557.7,727,M03
6029.9,531.9,11,M01
6076.6,548.6,677,M01
5939.7,555.8,154,M01
5944.5,543.4,438,M03
6033.9,567.5,1170,M01
5702.5,618.3,93,M01
5656.5,618.3,572,M01
5680.4,622.1,96,M06
5765.1,619.7,184,M01
5772.2,619.7,145,M02
5636.7,632.8,521,M01
5654.3,645.2,225,M02
5722.4,634.3,933,M01
5726.2,637.1,846,M03
5776.0,644.8,103,M01
5807.3,649.1,329,M01
5756.9,662.2,15,M01
5741.4,665.0,211,M01
5659.4,667.9,235,M01
5604.0,669.8,128,M01
5695.4,674.6,421,M01
5810.6,676.5,119,M01
5591.8,683.6,397,M01
5586.1,665.0,133,M03
5797.3,690.1,1203,M01
5786.3,709.6,942,M01
5804.4,710.6,508,M01
5755.0,691.0,455,M01
5604.0,693.4,349,M01
5690.6,696.3,769,M01
5694.9,711.6,552,M01
5637.2,696.3,336,M01
5678.5,710.1,262,M01
5649.6,719.4,105,M01
5633.4,737.1,550,M01
5634.8,724.2,409,M03
5732.4,724.2,160,M01
5747.1,742.8,83,M01
5728.1,749.0,292,M01
5665.6,724.7,709,M01
5668.0,748.1,408,M01
5621.2,725.2,18,M01
5594.0,726.6,510,M01
5614.0,741.4,44,M01
5693.5,729.9,497,M01
5714.0,743.3,119,M01
5814.7,731.8,794,M01
5699.7,752.6,357,M01
5703.0,775.5,360,M01
5811.6,756.9,492,M01
5783.0,757.8,985,M01
5791.5,770.7,364,M01
5678.0,759.8,6,M01
5686.1,780.3,16,M01
5721.9,768.3,473,M01
5613.6,775.0,30,M01
5609.7,751.6,10,M03
5759.3,779.8,1004,M01
5778.9,756.4,337,M03
5796.8,792.9,127,M01
5609.7,793.9,736,M01
5762.7,795.3,1077,M01
5754.6,797.2,1373,M03
5738.1,801.5,534,M01
5816.6,805.8,202,M01
5625.3,806.7,1567,M01
5643.9,793.4,492,M03
5596.4,813.2,924,M01
5609.7,837.0,1363,M01
5605.9,814.2,749,M03
5775.1,816.1,255,M01
5750.7,842.3,1322,M01
5632.4,821.8,1472,M01
5645.3,835.6,1064,M01
5791.5,825.1,358,M01
5801.6,814.6,146,M03
5740.5,826.1,417,M01
5675.6,828.9,483,M01
5701.6,835.6,482,M01
5814.7,839.9,254,M01
5821.8,831.8,125,M02
5658.9,848.7,1056,M01
5685.1,857.8,149,M01
5661.3,861.1,1076,M02
5813.7,855.4,565,M01
5815.6,866.4,608,M03
5598.3,856.9,425,M01
5612.6,857.3,450,M01
5739.0,859.2,485,M01
5738.6,862.6,529,M03
5634.8,861.1,1325,M01
5653.9,876.2,73,M01
5644.3,897.6,597,M01
5708.7,877.1,263,M01
5714.0,904.8,388,M03
5672.7,877.1,446,M01
5672.3,903.4,600,M01
5682.7,897.6,232,M03
5773.6,880.0,237,M01
5771.3,893.3,337,M03
5793.4,882.9,686,M01
5611.2,899.1,429,M01
5766.0,906.5,589,M01
5780.3,909.8,40,M01
5685.6,907.4,25,M01
5822.3,908.9,486,M01
5814.7,932.2,962,M01
5743.3,910.8,422,M01
5722.8,927.0,975,M01
5721.4,934.1,1280,M03
5807.8,911.7,116,M01
5616.9,917.0,271,M01
5692.5,922.2,912,M01
5707.8,928.9,573,M01
5647.7,923.2,356,M01
5628.6,927.9,1056,M01
5644.3,925.1,482,M03
6271.3,925.1,194,M01
6269.4,928.4,197,M02
6423.3,930.8,298,M01
6292.5,933.2,432,M01
6288.7,934.1,486,M02
6406.6,235.6,5,M01
6420.4,239.9,4,M03
6433.8,248.5,6,M05
6339.1,281.9,10,M01
6318.1,283.3,104,M02
6398.2,289.5,43,M01
6386.8,303.8,12,M01
6419.5,290.5,29,M01
6433.8,305.3,58,M01
6351.2,304.3,12,M01
6297.3,315.1,57,M01
6292.5,335.6,49,M01
6309.2,337.0,30,M01
6415.7,321.3,35,M01
6321.9,322.7,40,M01
6332.4,315.1,13,M02
6383.4,327.9,12,M01
6368.9,334.6,12,M01
6355.5,315.1,2,M03
6341.4,348.2,20,M01
6409.5,350.6,8,M01
6260.3,357.7,139,M01
6251.3,344.4,192,M02
6258.0,348.7,172,M03
6364.1,364.0,24,M01
6346.5,375.2,157,M01
6262.7,378.0,224,M01
6322.4,381.4,189,M01
6296.4,387.6,201,M01
6386.8,399.0,40,M01
6394.9,396.6,50,M03
6214.5,405.2,37,M01
6208.3,386.6,2,M02
6205.9,401.4,32,M03
6284.9,406.4,171,M01
6303.0,413.1,180,M01
6283.0,430.3,9,M01
6306.9,433.1,86,M01
6293.0,410.7,170,M03
6426.1,411.7,83,M01
6352.7,413.6,51,M01
6266.1,416.0,44,M01
6252.7,421.2,47,M01
6267.0,433.6,6,M01
6260.3,430.3,18,M03
6331.9,438.6,15,M01
6317.6,461.1,34,M01
6357.4,440.6,75,M01
6370.3,453.9,60,M01
6241.5,442.0,53,M01
6224.8,442.9,120,M01
6242.4,458.2,153,M03
6193.5,446.3,34,M01
6207.9,451.5,36,M01
6216.4,440.6,12,M03
6391.1,454.4,83,M01
6274.2,460.1,162,M01
6262.7,448.7,80,M02
6431.4,464.9,42,M01
6226.2,472.3,7,M01
6205.9,472.3,25,M01
6380.1,478.0,81,M01
6379.2,475.1,87,M03
6301.6,478.0,67,M01
6285.4,478.5,111,M01
6410.4,485.6,5,M01
6410.9,492.3,5,M03
6315.7,485.6,83,M01
6365.5,489.9,24,M01
6212.6,508.8,16,M01
6201.2,520.2,17,M01
6384.9,509.7,100,M01
6419.5,510.2,100,M01
6319.0,512.6,68,M01
6173.7,512.6,44,M01
6175.2,503.5,50,M03
6353.1,514.5,85,M01
6231.9,46.2,145,M02
6330.5,97.2,352,M02
6404.0,191.0,10,M02
6150.1,196.2,466,M02
6022.2,198.6,106,M02
6023.7,214.8,125,M05
5579.0,747.6,719,M02
6381.1,231.8,15,M02
6382.5,244.7,15,M03
6432.3,17.3,395,M03
6148.7,427.4,14,M03
6205.9,337.9,88,M03
5621.2,76.5,367,M03
5674.2,113.5,127,M03
5539.6,176.4,66,M03
5595.4,178.3,287,M03
6286.8,189.1,1073,M03
5564.7,199.1,201,M03
5573.2,199.1,190,M05
6120.8,201.0,369,M03
6163.7,204.8,66,M03
5972.4,240.8,644,M03
6306.4,292.4,43,M03
6103.1,313.6,613,M03
6050.2,317.0,117,M03
6095.5,450.1,898,M03
5979.1,453.4,20,M03
6045.9,455.3,192,M03
5474.2,476.1,777,M03
5478.0,676.5,917,M03
5498.6,668.4,86,M05
5533.4,715.8,1367,M03
5518.8,748.1,193,M03
5552.5,905.3,4,M03
6333.8,930.3,286,M03
6334.8,932.2,231,M05
6321.9,420.3,70,M03
6298.7,458.2,92,M03
6267.5,514.5,15,M03
5816.1,654.3,58,M03
5726.2,709.6,187,M03
5761.7,726.6,716,M03
5685.1,802.0,30,M03
5768.9,861.1,509,M03
5696.8,863.1,881,M03
6321.9,57.1,670,M05
5528.4,559.6,132,M05
6291.6,109.6,485,M06
6573.8,243.7,504,M09
7262.3,400.9,158,M09
7275.2,396.2,187,M03
6879.2,695.8,311,M09
6894.5,714.4,136,M01
6877.8,701.1,295,M02
6876.8,706.8,281,M03
7041.2,271.6,548,M09
7043.6,251.6,283,M01
6842.9,923.2,38,M09
6842.9,926.5,40,M01
6815.3,927.9,121,M02
6498.7,362.5,18,M08
6477.2,361.1,55,M01
6631.6,539.6,526,M08
6704.1,16.8,15,M04
6695.5,7.3,249,M01
6577.6,38.1,607,M04
6772.8,105.8,163,M04
6930.0,192.0,134,M04
6679.0,217.7,110,M04
6679.5,203.4,171,M02
6445.9,254.0,34,M04
6452.1,256.4,34,M01
6460.3,280.2,114,M01
6907.1,270.2,44,M04
6908.5,276.4,8,M01
6837.7,334.6,202,M04
7032.1,352.0,1458,M04
7036.4,348.7,1411,M01
7383.6,370.6,111,M04
7405.5,355.8,111,M03
6876.3,525.5,17,M04
6891.6,522.1,30,M01
6890.2,502.1,30,M03
6558.8,592.7,33,M04
6543.5,577.5,409,M01
6548.8,572.7,375,M03
6705.5,636.7,360,M04
6953.2,746.1,461,M04
6962.7,740.4,263,M01
6946.0,719.4,363,M01
6954.1,730.4,323,M05
6631.1,854.9,129,M04
6655.4,850.7,4,M01
6720.6,553.9,1077,M07
6620.3,789.1,30,M07
6610.3,802.5,91,M01
6462.2,70.7,40,M01
7228.7,84.1,314,M01
7229.2,64.1,408,M03
6555.9,189.6,167,M01
6544.5,202.4,232,M01
6531.6,213.4,299,M01
6959.8,225.6,96,M01
6961.7,238.5,95,M02
6982.0,295.7,115,M01
7240.2,364.9,500,M01
6944.1,469.4,461,M01
6943.1,492.3,452,M01
6965.1,495.2,105,M01
7114.2,589.9,634,M01
6515.1,643.8,330,M01
6495.3,661.7,387,M01
7253.3,684.6,130,M01
7255.2,666.0,121,M01
6529.4,687.7,243,M01
6507.5,715.8,304,M01
6508.5,708.7,341,M03
6558.3,693.9,332,M01
6545.9,740.9,340,M01
6573.8,753.6,387,M01
6837.7,764.0,98,M01
6815.3,763.1,121,M03
6625.4,766.0,242,M01
6631.1,752.1,402,M01
6638.2,764.5,220,M06
7286.0,776.0,76,M01
7309.8,769.3,350,M01
6969.2,846.8,843,M01
6533.5,853.0,189,M01
6919.0,892.9,315,M01
6927.6,876.7,121,M01
6496.8,900.5,89,M01
6988.7,907.4,205,M01
6972.0,936.1,525,M01
6463.6,934.1,106,M01
6439.8,927.9,586,M01
6442.1,936.1,383,M02
7427.2,3.0,375,M01
6644.0,6.3,257,M01
7354.7,6.8,332,M01
7372.8,6.8,364,M05
6901.6,7.3,154,M01
6879.7,14.4,202,M01
6459.8,7.8,972,M01
7182.9,8.7,108,M01
6834.8,9.7,9,M01
6563.3,10.6,1134,M01
6618.9,16.8,191,M01
6598.9,28.3,608,M01
6612.7,2.5,395,M03
6918.1,24.0,611,M01
6492.0,29.2,17,M01
6450.7,32.8,1128,M01
6855.1,33.3,8,M01
6860.4,47.6,19,M02
7282.6,37.1,577,M01
7297.4,33.8,544,M02
6533.0,38.5,1008,M01
6542.1,59.5,407,M01
6793.6,53.3,92,M01
7120.9,54.8,20,M01
6699.3,56.2,37,M01
6722.9,58.6,595,M01
6824.3,59.0,1,M01
6509.9,66.0,328,M01
6513.2,67.9,286,M02
6607.5,76.0,209,M01
6744.4,85.5,196,M01
6534.9,90.3,476,M01
7043.1,92.2,178,M01
6860.4,92.2,20,M01
6989.7,98.2,110,M01
6830.0,106.3,22,M01
6787.4,106.8,39,M01
6736.3,106.8,489,M01
6729.6,122.5,522,M02
6572.9,108.2,362,M01
6639.7,112.5,162,M01
6640.1,93.9,87,M02
7156.7,113.9,475,M01
7013.8,119.2,205,M01
6496.8,120.6,50,M01
7063.4,125.2,336,M01
6884.0,139.5,289,M01
6897.3,130.4,262,M01
7004.2,140.9,382,M01
6723.4,141.4,699,M01
6690.7,143.7,528,M01
6625.4,144.2,346,M01
6854.6,144.7,514,M01
6848.0,154.2,586,M02
6544.0,145.2,287,M01
6597.9,154.7,43,M01
6516.6,155.2,27,M01
6445.0,164.0,35,M01
6731.0,164.5,463,M01
6857.5,166.4,306,M01
6868.5,175.0,115,M02
7014.2,167.8,356,M01
6679.0,172.1,157,M01
6764.7,178.3,20,M01
7080.6,180.3,108,M01
6876.8,185.5,284,M01
6650.2,190.0,197,M01
6803.1,192.9,24,M01
6959.4,196.7,166,M01
6941.7,198.6,339,M03
6821.5,205.8,581,M01
6986.8,207.7,134,M01
7007.1,213.9,149,M01
6617.5,221.8,145,M01
6734.9,222.2,359,M01
6774.2,223.2,12,M01
6648.7,224.6,199,M01
6917.6,233.7,195,M01
6555.9,240.4,322,M01
6549.7,225.6,183,M03
6866.1,247.0,116,M01
6867.5,241.8,97,M02
6798.8,259.2,376,M01
6793.1,269.2,336,M02
6792.6,278.3,242,M03
6686.2,259.2,33,M01
6678.1,273.1,341,M03
6819.1,265.9,442,M01
6573.8,265.9,258,M01
6949.3,267.8,180,M01
6943.1,253.0,207,M01
7071.5,272.1,841,M01
6779.5,275.0,81,M01
6750.9,285.7,615,M01
6689.3,288.1,673,M01
6702.2,283.8,336,M06
6804.5,289.1,131,M01
6791.2,305.3,224,M01
7059.8,299.5,98,M01
6899.7,301.4,17,M01
6737.7,301.9,521,M01
6859.4,304.3,201,M01
6922.9,314.6,32,M01
6767.5,318.4,67,M01
6658.5,318.9,293,M01
6659.0,332.2,105,M02
6805.9,319.8,149,M01
6868.5,331.3,13,M01
6893.5,348.7,1,M01
6735.3,351.1,1089,M01
6815.7,356.8,842,M01
6752.3,361.1,1196,M01
6614.6,372.5,336,M01
7016.1,379.9,1087,M01
7009.0,402.4,476,M01
6864.2,384.2,27,M01
6631.1,384.7,269,M01
6778.5,389.0,110,M01
7232.1,392.3,419,M01
6885.9,400.9,60,M01
6617.0,400.9,255,M01
6600.3,388.5,719,M01
6931.9,404.3,33,M01
6646.3,408.3,18,M01
6644.4,436.5,226,M02
6852.7,410.2,21,M01
6869.4,421.7,37,M02
6709.8,413.1,701,M01
6700.7,420.7,639,M02
6786.9,416.9,609,M01
6755.1,420.7,710,M01
6884.5,421.2,40,M01
6904.0,435.5,49,M01
6815.3,428.4,688,M01
6818.1,428.4,605,M03
6977.7,432.7,473,M01
6986.8,414.1,475,M03
6942.7,434.6,501,M01
6967.0,421.2,14,M01
6941.7,428.8,429,M02
6721.5,439.1,936,M01
6732.0,467.7,538,M01
6825.8,449.1,439,M01
7198.4,450.6,270,M01
6787.8,463.0,497,M01
6881.6,464.9,76,M01
6578.1,467.3,79,M01
6589.1,455.8,43,M02
6617.0,469.4,395,M01
6617.0,489.9,234,M03
6524.2,470.8,50,M01
6698.4,472.8,743,M01
6826.7,474.7,175,M01
6765.2,480.9,523,M01
6892.1,481.8,30,M01
6784.0,484.7,753,M01
6633.5,488.0,407,M01
7266.2,488.5,152,M01
6560.7,501.6,569,M01
6548.3,506.4,542,M02
6778.0,504.0,244,M01
6617.5,505.9,502,M01
6733.9,513.5,563,M01
6808.8,514.5,112,M01
6786.4,525.0,579,M01
6786.4,510.7,664,M02
6856.1,526.4,15,M01
6684.3,526.9,68,M01
6545.9,533.8,855,M01
7207.5,536.2,347,M01
6767.1,544.8,690,M01
6945.1,545.8,1024,M01
6912.4,545.8,492,M01
6568.6,549.1,423,M01
6585.7,552.4,206,M02
7415.8,553.9,186,M01
6849.4,560.1,23,M01
6712.7,562.7,619,M01
6713.1,582.2,288,M02
7242.5,567.9,252,M01
7181.0,568.4,152,M01
7169.5,584.6,77,M01
6920.5,570.3,523,M01
6491.0,575.1,303,M01
6488.7,592.7,191,M05
6516.1,575.6,388,M01
6770.4,577.5,10,M01
6779.5,567.5,194,M02
7431.5,583.7,199,M01
6864.6,590.8,6,M01
6584.3,594.4,392,M01
6527.5,597.3,277,M01
6747.3,598.7,104,M01
6720.6,615.9,929,M02
6737.3,618.3,402,M03
6844.6,600.6,32,M01
7262.3,607.8,67,M01
6957.9,607.8,297,M01
6893.0,607.8,282,M01
6706.0,608.7,425,M01
6630.6,608.7,330,M01
6644.9,613.5,160,M02
6632.0,595.4,568,M05
7423.9,610.6,198,M01
7411.0,617.8,112,M02
7154.5,614.9,255,M01
6598.4,621.6,146,M01
6659.5,633.8,404,M01
6921.9,635.2,313,M01
6912.4,654.8,449,M01
6927.6,636.7,193,M02
6909.0,633.3,586,M03
7398.8,641.4,153,M01
6746.8,645.7,107,M01
6634.4,645.7,192,M01
7433.4,648.1,385,M01
7432.4,649.5,384,M05
7197.5,653.3,117,M01
6816.7,657.9,71,M01
6884.0,660.3,383,M01
6891.1,679.3,251,M01
7287.9,662.7,15,M01
7303.6,679.8,7,M01
6766.1,665.5,169,M01
6735.8,676.5,371,M01
6949.8,677.9,366,M01
6599.8,686.0,308,M01
6781.6,688.7,383,M01
6697.4,690.6,395,M01
7295.5,696.3,10,M01
7297.9,716.3,3,M01
6724.4,698.2,177,M01
6662.3,703.9,224,M01
6679.5,714.4,53,M01
6830.0,706.8,52,M01
6864.2,715.8,11,M01
6717.0,720.9,200,M01
6530.4,728.5,200,M01
6500.8,721.8,587,M02
6653.0,730.9,120,M01
7352.8,733.3,165,M01
6876.3,736.1,180,M01
7239.2,738.0,286,M01
7247.3,728.0,389,M03
6947.9,751.2,356,M01
6939.8,778.4,611,M02
6939.3,772.6,612,M03
7320.1,752.6,133,M01
7317.7,765.5,138,M02
6763.7,759.3,297,M01
7230.1,767.4,92,M01
6856.5,772.6,43,M01
6858.0,764.0,96,M05
7377.4,776.0,46,M01
7258.5,776.9,85,M01
7149.7,780.3,501,M01
6651.6,781.9,116,M01
6646.3,803.9,68,M01
6627.3,803.9,173,M01
6638.7,782.9,154,M02
6651.1,811.5,15,M03
7234.9,788.1,123,M01
7225.4,804.8,88,M03
7336.8,805.3,127,M01
7364.2,818.9,91,M01
7279.5,827.5,250,M01
7255.7,840.4,55,M01
7256.2,839.9,62,M02
7301.2,828.0,158,M01
7318.7,851.6,138,M01
7285.5,874.0,39,M01
7232.5,884.8,217,M01
6956.5,888.1,96,M01
6959.8,897.2,121,M03
6517.0,891.0,36,M01
7261.4,895.3,97,M01
7307.4,901.5,131,M01
6949.3,911.7,208,M01
7259.5,916.0,244,M01
7259.0,928.4,125,M02
7230.1,917.5,145,M01
7319.1,919.8,91,M01
7354.2,920.3,131,M01
7286.9,927.9,106,M01
7201.8,0.1,174,M01
7207.0,12.5,79,M02
7128.8,9.2,224,M01
7012.8,16.8,190,M01
7235.9,18.7,96,M01
7087.2,20.6,90,M01
7254.7,35.7,264,M01
7202.7,37.1,143,M01
7191.7,59.5,203,M01
6959.8,37.6,237,M01
6939.8,38.5,813,M01
6939.8,54.3,797,M01
6954.1,58.1,416,M01
6943.6,55.7,707,M02
7164.8,39.0,96,M01
7160.5,39.0,95,M03
7055.5,45.7,135,M01
6958.9,76.0,388,M01
7109.9,91.7,46,M01
7098.0,78.4,177,M03
6955.5,117.3,121,M01
6869.9,123.0,65,M01
6443.6,135.2,48,M01
6464.5,151.4,6,M01
6442.1,134.7,52,M02
6939.3,142.8,113,M01
6908.5,170.7,320,M01
6921.0,161.6,178,M02
6571.4,197.7,158,M01
7050.7,211.5,134,M01
7026.6,236.1,54,M01
7382.1,244.7,124,M01
7378.8,247.0,121,M02
7317.7,254.5,35,M01
7321.5,254.0,38,M05
7359.4,255.4,25,M01
7359.9,260.7,48,M03
7431.5,263.5,11,M01
7289.8,285.2,69,M01
7298.9,296.7,172,M02
7384.5,293.3,8,M01
7434.4,297.2,124,M01
7280.5,305.7,484,M01
7016.6,310.5,201,M01
7026.6,289.5,117,M02
7384.0,313.1,10,M01
7320.1,317.9,48,M01
7343.0,335.6,44,M01
7284.1,352.5,57,M01
6935.3,356.3,40,M01
7415.3,356.8,92,M01
7436.3,362.0,124,M01
7314.4,357.7,46,M01
7334.9,360.1,98,M01
7314.4,366.3,90,M02
7356.6,364.4,105,M01
7365.2,358.2,104,M02
7259.0,367.3,134,M01
6989.2,367.3,6,M01
7308.9,380.4,151,M01
7397.4,381.4,62,M01
6991.1,398.5,198,M01
7350.9,406.4,26,M01
7359.0,415.0,60,M02
6558.8,416.4,126,M01
6619.4,429.3,102,M01
7238.3,433.1,184,M01
7306.5,433.6,146,M01
7397.9,462.0,156,M01
7403.6,463.0,183,M02
6504.2,464.4,203,M01
6521.8,463.4,80,M02
7298.9,466.3,158,M01
7310.8,447.7,130,M03
7332.0,483.2,133,M01
6479.1,485.2,198,M01
7223.0,489.0,48,M01
7247.8,494.2,205,M01
7330.1,529.3,116,M01
7250.4,530.2,147,M01
7286.5,541.5,28,M01
7372.8,555.3,236,M01
7362.3,580.8,149,M01
7400.7,597.8,93,M01
7318.2,606.8,112,M01
7313.9,601.6,48,M02
7289.3,612.5,170,M01
7246.4,622.1,294,M01
7362.3,623.0,144,M01
7369.9,604.4,128,M02
7299.8,647.6,177,M01
7299.8,640.5,164,M02
7179.1,654.8,173,M01
7161.0,639.0,39,M05
7152.6,668.4,367,M01
7377.8,668.9,85,M01
7221.6,671.2,89,M01
7219.2,677.9,61,M03
6495.3,690.1,365,M01
6923.8,696.3,238,M01
7429.6,699.2,237,M01
7417.7,711.6,142,M02
7332.5,703.0,210,M01
7328.2,705.8,161,M02
7209.9,704.4,416,M01
7365.6,706.8,204,M01
7391.7,711.1,211,M01
6751.3,711.1,298,M01
6772.3,713.9,133,M01
7214.2,732.8,501,M01
7422.9,746.1,135,M01
6529.9,759.3,230,M01
6501.8,762.1,792,M01
7185.3,768.8,308,M01
6933.4,769.8,136,M01
6555.0,773.6,120,M01
6551.6,778.8,121,M03
6535.9,779.8,371,M05
7186.2,790.5,527,M01
7169.1,797.7,327,M02
6491.5,805.3,215,M01
6490.1,783.4,230,M06
6540.7,815.6,350,M01
6944.1,826.6,486,M01
6602.2,837.0,164,M01
6620.8,830.8,47,M01
7415.3,839.0,28,M01
6932.4,844.5,237,M01
7389.3,852.1,203,M01
7400.2,854.9,191,M02
7434.8,859.7,194,M01
6860.8,883.3,39,M01
6868.0,883.3,44,M03
6883.0,883.8,139,M01
7356.1,888.1,81,M01
7415.3,895.3,39,M01
6853.7,912.2,10,M01
7389.8,917.5,38,M01
6529.4,919.4,22,M01
6525.6,931.8,17,M02
7416.7,922.2,67,M01
6929.1,77.4,433,M01
6919.0,89.4,425,M01
6924.8,69.8,427,M03
6920.0,140.4,214,M01
6480.5,208.6,3,M01
6481.0,203.9,11,M03
6501.3,221.3,178,M01
6507.0,244.2,211,M01
6525.1,245.6,150,M01
6438.8,228.0,65,M01
6456.9,232.3,61,M01
6455.0,229.4,57,M03
6483.9,254.0,63,M01
6492.9,272.1,73,M01
6514.7,274.5,72,M01
6542.6,285.2,10,M01
6541.6,310.5,10,M01
6541.6,303.4,10,M05
6496.3,289.5,16,M01
6479.1,283.8,65,M01
6523.2,299.1,32,M01
6529.0,326.0,7,M01
6525.1,314.6,30,M03
6500.8,336.0,165,M03
6545.9,334.1,10,M01
6532.1,342.2,3,M01
6566.7,353.5,34,M01
6960.3,376.1,450,M01
6965.6,395.2,163,M01
6956.5,386.6,320,M02
6566.2,388.1,60,M01
6570.0,396.2,33,M03
6524.2,426.0,130,M01
6509.4,407.9,325,M01
6488.2,459.1,130,M01
6491.0,442.0,248,M02
6452.6,505.9,205,M01
6689.3,809.1,299,M01
6858.9,810.1,11,M01
6892.1,813.7,146,M01
6879.7,828.5,18,M01
6901.6,830.4,69,M01
6662.3,820.8,184,M01
6679.5,840.4,64,M01
6507.5,824.2,552,M01
6526.6,833.2,164,M01
6845.1,859.2,26,M01
6865.1,847.3,9,M02
6667.6,870.2,55,M01
6680.5,874.0,12,M03
6595.5,873.1,221,M01
6649.7,880.5,70,M01
6645.4,895.7,77,M03
6690.3,887.6,244,M01
6560.7,888.6,12,M01
6664.3,891.4,59,M01
6620.8,911.3,55,M01
6606.0,925.6,185,M01
6613.7,934.1,105,M03
6648.2,917.0,49,M01
6647.3,936.1,37,M01
6796.4,920.3,35,M01
6800.7,935.6,76,M01
6811.7,923.2,2,M03
6737.7,924.6,146,M01
6717.0,925.1,49,M01
6689.8,929.9,90,M01
6769.9,926.0,74,M01
6476.7,313.6,37,M01
6471.5,335.6,48,M01
6442.1,326.0,27,M01
6447.4,342.2,27,M03
6509.9,352.5,104,M01
6456.9,356.8,22,M01
6525.6,386.1,37,M01
6512.7,392.8,88,M01
6451.7,393.8,41,M01
6441.7,417.9,96,M01
6458.8,427.9,78,M01
6479.1,426.5,78,M01
6493.9,429.3,73,M01
6466.9,447.2,84,M01
6445.0,446.3,89,M03
6595.1,903.8,305,M01
6573.4,912.7,147,M01
6589.6,930.3,52,M01
6566.2,930.3,157,M01
6576.2,935.6,135,M02
6573.8,919.8,154,M05
6592.9,931.8,15,M06
6705.0,750.2,388,M02
7200.8,784.8,132,M02
6793.1,6.8,262,M02
6980.6,58.6,315,M02
6526.6,103.4,150,M02
7119.4,147.1,189,M02
7067.2,191.5,309,M02
7067.2,203.4,292,M05
6651.1,251.1,95,M02
7297.9,264.5,312,M02
